repo,user,week,commit_count,pr_created,pr_closed,pr_consumption_rate
kork,eyurtsev,2023-05-15,0.0,1.0,0.0,0.0
kork,eyurtsev,2023-11-27,0.0,1.0,0.0,0.0
kork,eyurtsev,2024-07-29,0.0,1.0,1.0,1.0
kork,nikhilkmr300,2024-03-11,0.0,1.0,1.0,1.0
kork,obi1kenobi,2023-08-21,0.0,1.0,1.0,1.0
lang-memgpt,hinthornw,2024-07-01,0.0,1.0,1.0,1.0
lang-memgpt,pratrivedi,2024-11-25,0.0,1.0,0.0,0.0
langchain,0ssamaak0,2024-04-01,0.0,1.0,1.0,1.0
langchain,0ssamaak0,2024-04-29,0.0,3.0,3.0,1.0
langchain,0xC9,2023-10-23,0.0,1.0,1.0,1.0
langchain,0xDTE,2023-04-24,0.0,1.0,1.0,1.0
langchain,0xJord4n,2023-06-12,0.0,1.0,1.0,1.0
langchain,0xRaduan,2023-05-15,0.0,1.0,1.0,1.0
langchain,0xRaduan,2023-07-03,0.0,1.0,1.0,1.0
langchain,0xRichardH,2024-11-25,0.0,1.0,1.0,1.0
langchain,0xanis,2024-02-05,0.0,1.0,1.0,1.0
langchain,0xbeekeeper,2023-06-26,0.0,1.0,1.0,1.0
langchain,0xcadams,2023-03-27,0.0,1.0,1.0,1.0
langchain,0xcha05,2023-06-26,0.0,1.0,1.0,1.0
langchain,0xcrusher,2023-06-26,0.0,1.0,1.0,1.0
langchain,0xniklas,2023-09-11,0.0,1.0,1.0,1.0
langchain,100gle,2023-06-26,0.0,1.0,1.0,1.0
langchain,10ego,2023-06-19,0.0,1.0,1.0,1.0
langchain,123-fake-st,2023-10-16,0.0,1.0,1.0,1.0
langchain,123-fake-st,2023-11-13,0.0,1.0,1.0,1.0
langchain,134ARG,2023-04-10,0.0,1.0,1.0,1.0
langchain,13point5,2023-06-19,0.0,1.0,1.0,1.0
langchain,13rac1,2024-02-19,0.0,1.0,1.0,1.0
langchain,169,2022-10-23,0.0,0.0,0.0,
langchain,169,2022-10-30,0.0,0.0,0.0,
langchain,169,2022-11-06,0.0,0.0,0.0,
langchain,169,2022-11-13,0.0,0.0,0.0,
langchain,169,2022-11-20,0.0,0.0,0.0,
langchain,169,2022-11-27,0.0,0.0,0.0,
langchain,169,2022-12-04,0.0,0.0,0.0,
langchain,169,2022-12-11,0.0,0.0,0.0,
langchain,169,2022-12-18,0.0,0.0,0.0,
langchain,169,2022-12-25,0.0,0.0,0.0,
langchain,169,2023-01-01,0.0,0.0,0.0,
langchain,169,2023-01-08,0.0,0.0,0.0,
langchain,169,2023-01-15,0.0,0.0,0.0,
langchain,169,2023-01-22,0.0,0.0,0.0,
langchain,169,2023-01-29,0.0,0.0,0.0,
langchain,169,2023-02-05,0.0,0.0,0.0,
langchain,169,2023-02-12,0.0,0.0,0.0,
langchain,169,2023-02-19,0.0,0.0,0.0,
langchain,169,2023-02-26,0.0,0.0,0.0,
langchain,169,2023-03-05,0.0,0.0,0.0,
langchain,169,2023-03-12,0.0,0.0,0.0,
langchain,169,2023-03-19,0.0,0.0,0.0,
langchain,169,2023-03-26,0.0,0.0,0.0,
langchain,169,2023-04-02,0.0,0.0,0.0,
langchain,169,2023-04-09,0.0,0.0,0.0,
langchain,169,2023-04-16,0.0,0.0,0.0,
langchain,169,2023-04-23,0.0,0.0,0.0,
langchain,169,2023-04-30,0.0,0.0,0.0,
langchain,169,2023-05-07,0.0,0.0,0.0,
langchain,169,2023-05-14,0.0,0.0,0.0,
langchain,169,2023-05-21,0.0,0.0,0.0,
langchain,169,2023-05-28,0.0,0.0,0.0,
langchain,169,2023-06-04,0.0,0.0,0.0,
langchain,169,2023-06-11,0.0,0.0,0.0,
langchain,169,2023-06-18,0.0,0.0,0.0,
langchain,169,2023-06-25,0.0,0.0,0.0,
langchain,169,2023-07-02,0.0,0.0,0.0,
langchain,169,2023-07-09,0.0,0.0,0.0,
langchain,169,2023-07-16,0.0,0.0,0.0,
langchain,169,2023-07-23,0.0,0.0,0.0,
langchain,169,2023-07-30,0.0,0.0,0.0,
langchain,169,2023-08-06,0.0,0.0,0.0,
langchain,169,2023-08-13,0.0,0.0,0.0,
langchain,169,2023-08-20,0.0,0.0,0.0,
langchain,169,2023-08-27,0.0,0.0,0.0,
langchain,169,2023-09-03,0.0,0.0,0.0,
langchain,169,2023-09-10,0.0,0.0,0.0,
langchain,169,2023-09-17,0.0,0.0,0.0,
langchain,169,2023-09-24,0.0,0.0,0.0,
langchain,169,2023-10-01,0.0,0.0,0.0,
langchain,169,2023-10-08,0.0,0.0,0.0,
langchain,169,2023-10-15,0.0,0.0,0.0,
langchain,169,2023-10-22,0.0,0.0,0.0,
langchain,169,2023-10-29,0.0,0.0,0.0,
langchain,169,2023-11-05,0.0,0.0,0.0,
langchain,169,2023-11-12,0.0,0.0,0.0,
langchain,169,2023-11-19,0.0,0.0,0.0,
langchain,169,2023-11-20,0.0,1.0,1.0,1.0
langchain,169,2023-11-26,5.0,0.0,0.0,
langchain,169,2023-11-27,0.0,11.0,11.0,1.0
langchain,169,2023-12-03,8.0,0.0,0.0,
langchain,169,2023-12-04,0.0,7.0,7.0,1.0
langchain,169,2023-12-10,3.0,0.0,0.0,
langchain,169,2023-12-11,0.0,3.0,3.0,1.0
langchain,169,2023-12-17,1.0,0.0,0.0,
langchain,169,2023-12-18,0.0,1.0,1.0,1.0
langchain,169,2023-12-24,1.0,0.0,0.0,
langchain,169,2023-12-25,0.0,3.0,3.0,1.0
langchain,169,2023-12-31,3.0,0.0,0.0,
langchain,169,2024-01-01,0.0,3.0,3.0,1.0
langchain,169,2024-01-07,0.0,0.0,0.0,
langchain,169,2024-01-14,0.0,0.0,0.0,
langchain,169,2024-01-21,5.0,0.0,0.0,
langchain,169,2024-01-22,0.0,5.0,5.0,1.0
langchain,169,2024-01-28,2.0,0.0,0.0,
langchain,169,2024-02-04,0.0,0.0,0.0,
langchain,169,2024-02-11,0.0,0.0,0.0,
langchain,169,2024-02-12,0.0,1.0,1.0,1.0
langchain,169,2024-02-18,0.0,0.0,0.0,
langchain,169,2024-02-25,0.0,0.0,0.0,
langchain,169,2024-03-03,0.0,0.0,0.0,
langchain,169,2024-03-10,0.0,0.0,0.0,
langchain,169,2024-03-17,0.0,0.0,0.0,
langchain,169,2024-03-18,0.0,2.0,2.0,1.0
langchain,169,2024-03-24,3.0,0.0,0.0,
langchain,169,2024-03-25,0.0,3.0,3.0,1.0
langchain,169,2024-03-31,0.0,0.0,0.0,
langchain,169,2024-04-07,0.0,0.0,0.0,
langchain,169,2024-04-14,0.0,0.0,0.0,
langchain,169,2024-04-21,0.0,0.0,0.0,
langchain,169,2024-04-28,0.0,0.0,0.0,
langchain,169,2024-05-05,0.0,0.0,0.0,
langchain,169,2024-05-12,0.0,0.0,0.0,
langchain,169,2024-05-19,0.0,0.0,0.0,
langchain,169,2024-05-26,0.0,0.0,0.0,
langchain,169,2024-06-02,0.0,0.0,0.0,
langchain,169,2024-06-09,0.0,0.0,0.0,
langchain,169,2024-06-10,0.0,1.0,1.0,1.0
langchain,169,2024-06-16,1.0,0.0,0.0,
langchain,169,2024-06-23,0.0,0.0,0.0,
langchain,169,2024-06-30,0.0,0.0,0.0,
langchain,169,2024-07-07,0.0,0.0,0.0,
langchain,169,2024-07-14,0.0,0.0,0.0,
langchain,169,2024-07-21,0.0,0.0,0.0,
langchain,169,2024-07-28,0.0,0.0,0.0,
langchain,169,2024-08-04,0.0,0.0,0.0,
langchain,169,2024-08-11,0.0,0.0,0.0,
langchain,169,2024-08-18,0.0,0.0,0.0,
langchain,169,2024-08-25,0.0,0.0,0.0,
langchain,169,2024-09-01,0.0,0.0,0.0,
langchain,169,2024-09-08,0.0,0.0,0.0,
langchain,169,2024-09-15,0.0,0.0,0.0,
langchain,169,2024-09-22,0.0,0.0,0.0,
langchain,169,2024-09-29,0.0,0.0,0.0,
langchain,169,2024-10-06,0.0,0.0,0.0,
langchain,169,2024-10-13,0.0,0.0,0.0,
langchain,169,2024-10-20,0.0,0.0,0.0,
langchain,169,2024-10-27,0.0,0.0,0.0,
langchain,169,2024-11-03,0.0,0.0,0.0,
langchain,169,2024-11-10,0.0,0.0,0.0,
langchain,169,2024-11-17,0.0,0.0,0.0,
langchain,169,2024-11-24,0.0,0.0,0.0,
langchain,169,2024-12-01,0.0,0.0,0.0,
langchain,169,2024-12-08,0.0,0.0,0.0,
langchain,169,2024-12-15,0.0,0.0,0.0,
langchain,169,2024-12-22,0.0,0.0,0.0,
langchain,169,2024-12-29,0.0,0.0,0.0,
langchain,169,2025-01-05,0.0,0.0,0.0,
langchain,169,2025-01-12,0.0,0.0,0.0,
langchain,169,2025-01-19,0.0,0.0,0.0,
langchain,169,2025-01-26,0.0,0.0,0.0,
langchain,169,2025-02-02,0.0,0.0,0.0,
langchain,169,2025-02-09,0.0,0.0,0.0,
langchain,169,2025-02-16,0.0,0.0,0.0,
langchain,16BitNarwhal,2024-04-29,0.0,1.0,1.0,1.0
langchain,19374242,2023-12-25,0.0,2.0,2.0,1.0
langchain,19374242,2024-03-11,0.0,1.0,1.0,1.0
langchain,19374242,2024-03-25,0.0,1.0,1.0,1.0
langchain,19374242,2024-04-01,0.0,1.0,1.0,1.0
langchain,1openwindow,2024-03-18,0.0,1.0,1.0,1.0
langchain,2020uce0047,2024-07-15,0.0,2.0,2.0,1.0
langchain,2796gaurav,2023-06-12,0.0,1.0,1.0,1.0
langchain,2jimoo,2024-02-05,0.0,2.0,2.0,1.0
langchain,3coins,2022-10-23,0.0,0.0,0.0,
langchain,3coins,2022-10-30,0.0,0.0,0.0,
langchain,3coins,2022-11-06,0.0,0.0,0.0,
langchain,3coins,2022-11-13,0.0,0.0,0.0,
langchain,3coins,2022-11-20,0.0,0.0,0.0,
langchain,3coins,2022-11-27,0.0,0.0,0.0,
langchain,3coins,2022-12-04,0.0,0.0,0.0,
langchain,3coins,2022-12-11,0.0,0.0,0.0,
langchain,3coins,2022-12-18,0.0,0.0,0.0,
langchain,3coins,2022-12-25,0.0,0.0,0.0,
langchain,3coins,2023-01-01,0.0,0.0,0.0,
langchain,3coins,2023-01-08,0.0,0.0,0.0,
langchain,3coins,2023-01-15,0.0,0.0,0.0,
langchain,3coins,2023-01-22,0.0,0.0,0.0,
langchain,3coins,2023-01-29,0.0,0.0,0.0,
langchain,3coins,2023-02-05,0.0,0.0,0.0,
langchain,3coins,2023-02-12,0.0,0.0,0.0,
langchain,3coins,2023-02-19,0.0,0.0,0.0,
langchain,3coins,2023-02-26,0.0,0.0,0.0,
langchain,3coins,2023-03-05,0.0,0.0,0.0,
langchain,3coins,2023-03-12,3.0,0.0,0.0,
langchain,3coins,2023-03-13,0.0,3.0,3.0,1.0
langchain,3coins,2023-03-19,0.0,0.0,0.0,
langchain,3coins,2023-03-26,1.0,0.0,0.0,
langchain,3coins,2023-04-02,0.0,0.0,0.0,
langchain,3coins,2023-04-09,0.0,0.0,0.0,
langchain,3coins,2023-04-16,0.0,0.0,0.0,
langchain,3coins,2023-04-23,0.0,0.0,0.0,
langchain,3coins,2023-04-30,0.0,0.0,0.0,
langchain,3coins,2023-05-07,0.0,0.0,0.0,
langchain,3coins,2023-05-14,0.0,0.0,0.0,
langchain,3coins,2023-05-21,0.0,0.0,0.0,
langchain,3coins,2023-05-28,2.0,0.0,0.0,
langchain,3coins,2023-05-29,0.0,2.0,2.0,1.0
langchain,3coins,2023-06-04,1.0,0.0,0.0,
langchain,3coins,2023-06-05,0.0,1.0,1.0,1.0
langchain,3coins,2023-06-11,0.0,0.0,0.0,
langchain,3coins,2023-06-18,1.0,0.0,0.0,
langchain,3coins,2023-06-19,0.0,1.0,1.0,1.0
langchain,3coins,2023-06-25,1.0,0.0,0.0,
langchain,3coins,2023-06-26,0.0,1.0,1.0,1.0
langchain,3coins,2023-07-02,0.0,0.0,0.0,
langchain,3coins,2023-07-09,1.0,0.0,0.0,
langchain,3coins,2023-07-10,0.0,1.0,1.0,1.0
langchain,3coins,2023-07-16,2.0,0.0,0.0,
langchain,3coins,2023-07-17,0.0,1.0,1.0,1.0
langchain,3coins,2023-07-23,0.0,0.0,0.0,
langchain,3coins,2023-07-24,0.0,1.0,1.0,1.0
langchain,3coins,2023-07-30,2.0,0.0,0.0,
langchain,3coins,2023-07-31,0.0,2.0,2.0,1.0
langchain,3coins,2023-08-06,2.0,0.0,0.0,
langchain,3coins,2023-08-07,0.0,2.0,2.0,1.0
langchain,3coins,2023-08-13,0.0,0.0,0.0,
langchain,3coins,2023-08-20,1.0,0.0,0.0,
langchain,3coins,2023-08-27,1.0,0.0,0.0,
langchain,3coins,2023-08-28,0.0,2.0,2.0,1.0
langchain,3coins,2023-09-03,0.0,0.0,0.0,
langchain,3coins,2023-09-10,0.0,0.0,0.0,
langchain,3coins,2023-09-17,2.0,0.0,0.0,
langchain,3coins,2023-09-18,0.0,1.0,1.0,1.0
langchain,3coins,2023-09-24,1.0,0.0,0.0,
langchain,3coins,2023-09-25,0.0,2.0,2.0,1.0
langchain,3coins,2023-10-01,0.0,0.0,0.0,
langchain,3coins,2023-10-08,0.0,0.0,0.0,
langchain,3coins,2023-10-15,0.0,0.0,0.0,
langchain,3coins,2023-10-22,2.0,0.0,0.0,
langchain,3coins,2023-10-23,0.0,2.0,2.0,1.0
langchain,3coins,2023-10-29,0.0,0.0,0.0,
langchain,3coins,2023-11-05,0.0,0.0,0.0,
langchain,3coins,2023-11-12,1.0,0.0,0.0,
langchain,3coins,2023-11-13,0.0,1.0,1.0,1.0
langchain,3coins,2023-11-19,0.0,0.0,0.0,
langchain,3coins,2023-11-26,1.0,0.0,0.0,
langchain,3coins,2023-12-03,0.0,0.0,0.0,
langchain,3coins,2023-12-10,0.0,0.0,0.0,
langchain,3coins,2023-12-17,0.0,0.0,0.0,
langchain,3coins,2023-12-24,0.0,0.0,0.0,
langchain,3coins,2023-12-31,0.0,0.0,0.0,
langchain,3coins,2024-01-07,0.0,0.0,0.0,
langchain,3coins,2024-01-14,0.0,0.0,0.0,
langchain,3coins,2024-01-21,1.0,0.0,0.0,
langchain,3coins,2024-01-22,0.0,1.0,1.0,1.0
langchain,3coins,2024-01-28,2.0,0.0,0.0,
langchain,3coins,2024-02-04,1.0,0.0,0.0,
langchain,3coins,2024-02-11,1.0,0.0,0.0,
langchain,3coins,2024-02-18,0.0,0.0,0.0,
langchain,3coins,2024-02-25,0.0,0.0,0.0,
langchain,3coins,2024-03-03,1.0,0.0,0.0,
langchain,3coins,2024-03-04,0.0,1.0,1.0,1.0
langchain,3coins,2024-03-10,0.0,0.0,0.0,
langchain,3coins,2024-03-17,0.0,0.0,0.0,
langchain,3coins,2024-03-24,1.0,0.0,0.0,
langchain,3coins,2024-03-25,0.0,1.0,1.0,1.0
langchain,3coins,2024-03-31,0.0,0.0,0.0,
langchain,3coins,2024-04-01,0.0,1.0,1.0,1.0
langchain,3coins,2024-04-07,1.0,0.0,0.0,
langchain,3coins,2024-04-14,0.0,0.0,0.0,
langchain,3coins,2024-04-21,0.0,0.0,0.0,
langchain,3coins,2024-04-28,0.0,0.0,0.0,
langchain,3coins,2024-05-05,1.0,0.0,0.0,
langchain,3coins,2024-05-12,0.0,0.0,0.0,
langchain,3coins,2024-05-19,0.0,0.0,0.0,
langchain,3coins,2024-05-26,0.0,0.0,0.0,
langchain,3coins,2024-06-02,0.0,0.0,0.0,
langchain,3coins,2024-06-09,0.0,0.0,0.0,
langchain,3coins,2024-06-16,0.0,0.0,0.0,
langchain,3coins,2024-06-23,0.0,0.0,0.0,
langchain,3coins,2024-06-30,0.0,0.0,0.0,
langchain,3coins,2024-07-07,0.0,0.0,0.0,
langchain,3coins,2024-07-14,0.0,0.0,0.0,
langchain,3coins,2024-07-21,0.0,0.0,0.0,
langchain,3coins,2024-07-28,0.0,0.0,0.0,
langchain,3coins,2024-08-04,0.0,0.0,0.0,
langchain,3coins,2024-08-11,0.0,0.0,0.0,
langchain,3coins,2024-08-18,0.0,0.0,0.0,
langchain,3coins,2024-08-25,0.0,0.0,0.0,
langchain,3coins,2024-09-01,0.0,0.0,0.0,
langchain,3coins,2024-09-08,0.0,0.0,0.0,
langchain,3coins,2024-09-15,1.0,0.0,0.0,
langchain,3coins,2024-09-16,0.0,2.0,2.0,1.0
langchain,3coins,2024-09-22,0.0,0.0,0.0,
langchain,3coins,2024-09-29,0.0,0.0,0.0,
langchain,3coins,2024-09-30,0.0,1.0,1.0,1.0
langchain,3coins,2024-10-06,0.0,0.0,0.0,
langchain,3coins,2024-10-13,0.0,0.0,0.0,
langchain,3coins,2024-10-20,0.0,0.0,0.0,
langchain,3coins,2024-10-27,0.0,0.0,0.0,
langchain,3coins,2024-11-03,0.0,0.0,0.0,
langchain,3coins,2024-11-10,1.0,0.0,0.0,
langchain,3coins,2024-11-11,0.0,1.0,1.0,1.0
langchain,3coins,2024-11-17,0.0,0.0,0.0,
langchain,3coins,2024-11-24,0.0,0.0,0.0,
langchain,3coins,2024-12-01,0.0,0.0,0.0,
langchain,3coins,2024-12-08,0.0,0.0,0.0,
langchain,3coins,2024-12-15,0.0,0.0,0.0,
langchain,3coins,2024-12-22,0.0,0.0,0.0,
langchain,3coins,2024-12-29,0.0,0.0,0.0,
langchain,3coins,2025-01-05,0.0,0.0,0.0,
langchain,3coins,2025-01-12,0.0,0.0,0.0,
langchain,3coins,2025-01-19,0.0,0.0,0.0,
langchain,3coins,2025-01-26,0.0,0.0,0.0,
langchain,3coins,2025-02-02,0.0,0.0,0.0,
langchain,3coins,2025-02-09,0.0,0.0,0.0,
langchain,3coins,2025-02-16,0.0,0.0,0.0,
langchain,3eif,2023-08-07,0.0,1.0,1.0,1.0
langchain,3shv,2023-03-27,0.0,1.0,1.0,1.0
langchain,7vansh7,2023-12-18,0.0,1.0,1.0,1.0
langchain,9akashnp8,2023-04-10,0.0,1.0,1.0,1.0
langchain,9akashnp8,2024-06-10,0.0,1.0,1.0,1.0
langchain,A-baoYang,2024-09-02,0.0,1.0,1.0,1.0
langchain,A0nameless0man,2024-09-23,0.0,1.0,1.0,1.0
langchain,AADaoud,2024-06-24,0.0,1.0,1.0,1.0
langchain,ABHISHEK03312,2023-10-23,0.0,1.0,1.0,1.0
langchain,AI-Bassem,2023-06-12,0.0,1.0,1.0,1.0
langchain,AI-Bassem,2023-10-02,0.0,1.0,1.0,1.0
langchain,AI-Bassem,2023-11-13,0.0,1.0,1.0,1.0
langchain,AI-Bassem,2023-11-20,0.0,1.0,1.0,1.0
langchain,AI-Bassem,2024-01-29,0.0,1.0,1.0,1.0
langchain,AI-Bassem,2024-02-05,0.0,1.0,1.0,1.0
langchain,AI-Chef,2023-07-10,0.0,1.0,1.0,1.0
langchain,AIGCool,2023-10-09,0.0,2.0,2.0,1.0
langchain,AIGCool,2023-10-16,0.0,1.0,1.0,1.0
langchain,AIexanderDicke,2024-02-12,0.0,1.0,1.0,1.0
langchain,AIexanderDicke,2024-04-01,0.0,1.0,1.0,1.0
langchain,AIexanderDicke,2024-06-17,0.0,1.0,1.0,1.0
langchain,ANTARES-KOR,2023-08-28,0.0,1.0,1.0,1.0
langchain,ARKA1112,2024-01-22,0.0,1.0,1.0,1.0
langchain,ARSblithe212,2023-05-29,0.0,2.0,2.0,1.0
langchain,ASwitlyk,2023-06-05,0.0,1.0,1.0,1.0
langchain,ATaylorAerospace,2023-10-23,0.0,2.0,2.0,1.0
langchain,ATelders,2023-09-25,0.0,1.0,1.0,1.0
langchain,AaLexUser,2024-08-05,0.0,1.0,1.0,1.0
langchain,AaaCabbage,2023-06-26,0.0,1.0,1.0,1.0
langchain,Aarya2004,2024-11-25,0.0,1.0,1.0,1.0
langchain,Aaryia,2025-02-03,0.0,1.0,1.0,1.0
langchain,AashutoshPathakShorthillsAI,2023-08-14,0.0,1.0,1.0,1.0
langchain,AayushSameerShah,2023-08-07,0.0,1.0,1.0,1.0
langchain,Abd-elr4hman,2024-08-26,0.0,1.0,1.0,1.0
langchain,Abd-elr4hman,2024-10-21,0.0,1.0,0.0,0.0
langchain,Abe410,2024-02-19,0.0,1.0,1.0,1.0
langchain,AbeOmor,2024-08-19,0.0,1.0,1.0,1.0
langchain,AbeOmor,2024-09-30,0.0,1.0,1.0,1.0
langchain,Abhay-765,2023-07-17,0.0,1.0,1.0,1.0
langchain,AbhayKaushik,2023-10-16,0.0,1.0,1.0,1.0
langchain,AbhishekYadavShorthillsAI,2022-10-23,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2022-10-30,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2022-11-06,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2022-11-13,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2022-11-20,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2022-11-27,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2022-12-04,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2022-12-11,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2022-12-18,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2022-12-25,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2023-01-01,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2023-01-08,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2023-01-15,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2023-01-22,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2023-01-29,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2023-02-05,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2023-02-12,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2023-02-19,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2023-02-26,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2023-03-05,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2023-03-12,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2023-03-19,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2023-03-26,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2023-04-02,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2023-04-09,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2023-04-16,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2023-04-23,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2023-04-30,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2023-05-07,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2023-05-14,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2023-05-21,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2023-05-28,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2023-06-04,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2023-06-11,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2023-06-18,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2023-06-25,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2023-07-02,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2023-07-09,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2023-07-16,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2023-07-23,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2023-07-30,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2023-08-06,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2023-08-13,1.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2023-08-14,0.0,1.0,1.0,1.0
langchain,AbhishekYadavShorthillsAI,2023-08-20,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2023-08-27,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2023-09-03,7.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2023-09-10,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2023-09-17,2.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2023-09-24,1.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2023-10-01,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2023-10-08,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2023-10-15,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2023-10-22,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2023-10-29,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2023-11-05,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2023-11-12,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2023-11-19,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2023-11-26,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2023-12-03,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2023-12-10,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2023-12-17,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2023-12-24,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2023-12-31,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2024-01-07,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2024-01-14,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2024-01-21,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2024-01-28,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2024-02-04,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2024-02-11,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2024-02-18,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2024-02-25,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2024-03-03,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2024-03-10,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2024-03-17,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2024-03-24,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2024-03-31,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2024-04-07,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2024-04-14,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2024-04-21,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2024-04-28,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2024-05-05,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2024-05-12,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2024-05-19,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2024-05-26,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2024-06-02,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2024-06-09,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2024-06-16,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2024-06-23,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2024-06-30,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2024-07-07,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2024-07-14,0.0,0.0,0.0,
langchain,AbhishekYadavShorthillsAI,2024-07-21,0.0,0.0,0.0,
